Category,Prop._SNPs,Prop._h2,Enrichment,Enrichment_p,Coefficient,Cluster_SLDSC,Cluster_num
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.06152773536666568,5.144896962697881,0.4198035586762518,2.2413465099776388e-07,sldsc_v174,174
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08239599712790674,2.624677350835953,0.39182569581399246,-2.0431874287353383e-08,sldsc_v174,174
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.022582804271821945,3.25264573087354,0.5428625450424615,-3.452670947909412e-08,sldsc_v174,174
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08440320608703504,3.14892178714841,0.3777395211037136,8.648519671793955e-08,sldsc_v174,174
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.0339645591048432,1.5949597432805716,0.44355427323763713,-9.40903201282739e-08,sldsc_v174,174
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19680596820302318,2.08039731310032,0.44093384598853763,7.593564652665797e-08,sldsc_v174,174
baseL2_0,1.0,1.0000000000000007,1.0000000000000007,,-2.288459987227495e-08,sldsc_v174,174
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.01065343709574939,-0.5812539003037235,0.4989601525524492,-1.534312818987919e-07,sldsc_v175,175
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.08475095359311781,1.0755862801323544,0.465774362330745,4.3583532993122134e-08,sldsc_v175,175
Coding_UCSC.bedL2_0,0.015989750474149925,0.08525376130531459,5.1567881495350925,0.44218545000976683,8.749958000448081e-08,sldsc_v175,175
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.1533869128835781,2.211351895304249,0.44772834628977665,-5.199694207733217e-08,sldsc_v175,175
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.3098482225019977,12.049597280679837,0.08910745086373427,5.916503961860609e-07,sldsc_v175,175
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.7088476893031758,2.140436383669751,0.05296641049720246,3.791359208258095e-08,sldsc_v175,175
DGF_ENCODE.bedL2_0,0.14043687146115932,0.30786962226395337,2.269367753906764,0.3951600302359537,8.080556140459593e-08,sldsc_v175,175
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.6436808952762767,1.1771272888077644,0.35019294372637605,-3.192306894740818e-08,sldsc_v175,175
DHS_Trynka.bedL2_0,0.1687533989060883,0.31787693527279676,1.9080672986979017,0.5302048466931453,-4.546363361397424e-08,sldsc_v175,175
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.740416434040061,1.4833766337898082,0.32540198075005466,4.21236289206881e-08,sldsc_v175,175
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.1831261323417534,1.5902997271593196,0.6362569033712971,-1.437669719699432e-07,sldsc_v175,175
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.006785598399735458,-1.3483911082090225,0.42121919179506473,-2.820081611469531e-07,sldsc_v175,175
Enhancer_Andersson.extend.500.bedL2_0,0.02043514507041183,0.019059662596274386,0.8498394320515253,0.46572712690331886,-1.4092406378568202e-08,sldsc_v175,175
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.04686322475017995,1.169868152161712,0.5304937446930372,-8.986594698089083e-08,sldsc_v175,175
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.12237134371822683,1.3082088542186052,0.5087725152600034,-2.7694407961552444e-08,sldsc_v175,175
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.301480086221727,3.4072146899619487,0.3865541742357067,1.568669691511213e-07,sldsc_v175,175
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.5635094600757659,1.9729735161752802,0.2694238039505464,8.940953092022244e-09,sldsc_v175,175
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5444129220979561,1.338480030588328,0.24953837280555613,6.846548189997623e-09,sldsc_v175,175
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.5749872098518319,1.320189967182916,0.33470114599102135,-1.3058246449164501e-08,sldsc_v175,175
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.43775797816969514,1.566571539410072,0.3733572574877178,-3.738843918989183e-08,sldsc_v175,175
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.5557581433419674,1.6006720451875855,0.2996606890111117,5.8368414241636824e-08,sldsc_v175,175
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6555082045545352,1.5106522174836934,0.2740005005486327,-9.975434852773696e-09,sldsc_v175,175
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.8014622378191074,1.2969275510678702,0.2835132519697584,-1.930770162232545e-09,sldsc_v175,175
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.4289155956340561,2.4370949897923144,0.37820362909811744,5.260069302900936e-08,sldsc_v175,175
H3K4me3_Trynka.bedL2_0,0.14331090973753033,0.363848076829064,2.504627463043611,0.39391299249737716,3.137418899278992e-08,sldsc_v175,175
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.4086850947037405,1.5251334199207,0.40767684447858554,-3.8432079875539674e-08,sldsc_v175,175
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.1832200723131279,4.6296973228080525,0.405547008698113,1.1097129536783388e-07,sldsc_v175,175
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.3201737042619762,2.383354579166593,0.2871480772686068,-5.0627707785240555e-08,sldsc_v175,175
H3K9ac_Trynka.extend.500.bedL2_0,0.2489194845425615,0.4605902501817587,1.842026118668028,0.23649511100706147,1.9691164465568258e-08,sldsc_v175,175
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.22239297756166285,5.436417118409269,0.26966121381297814,2.2385991753855695e-07,sldsc_v175,175
Intron_UCSC.bedL2_0,0.3947879394954932,0.5243080039236875,1.33148667580642,0.2286728103519882,3.25418786947051e-07,sldsc_v175,175
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5575109794109685,1.3760227390254203,0.13889278269430433,-3.033044356262319e-07,sldsc_v175,175
L2_1,0.11916656892090881,0.13042578722176293,1.1172929969373808,0.43160475604252824,-3.4878832924411884e-09,sldsc_v175,175
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03599754035820233,3.755370678174387,0.5484254765568953,1.1661364293587074e-07,sldsc_v175,175
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.05857216869817028,1.7546442876635604,0.428353034817789,-5.512701223995327e-08,sldsc_v175,175
Promoter_UCSC.bedL2_0,0.03504136610394334,0.04282071945361641,1.7259437022183142,0.435126410464156,-1.4087327680818202e-07,sldsc_v175,175
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07647756768703151,1.9430155565918483,0.43000255009879745,9.359686794147217e-08,sldsc_v175,175
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.4074360603360002,0.8745444044551817,0.4433141833400916,2.904972541962374e-08,sldsc_v175,175
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5736250006064124,0.8217562708175072,0.3538430639019286,-9.108016319946248e-10,sldsc_v175,175
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24676352556699124,1.3459141998471995,0.3417391683775524,-5.7392644133096076e-08,sldsc_v175,175
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.2544680386574456,1.3598161573515644,0.3155372221722566,4.04102501259183e-08,sldsc_v175,175
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.2817162529781172,2.046772267773623,0.4107945018345159,4.12388725821201e-08,sldsc_v175,175
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.44445342119344317,1.2708942844328566,0.5714530431544149,-2.7353743710466975e-08,sldsc_v175,175
TSS_Hoffman.bedL2_0,0.020324686667066955,0.09682684765825793,5.008456574857025,0.4654769811292072,9.291685746934651e-08,sldsc_v175,175
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11595287411252132,3.529625687460914,0.35058903281670334,4.3357004062535546e-08,sldsc_v175,175
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.3787137125850492,1.0384834858809546,0.5338450128250467,1.1535994039964903e-08,sldsc_v175,175
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7846614144667005,1.0230661194754402,0.4863207088926003,1.3659310490659546e-08,sldsc_v175,175
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.06266012541711895,5.176239700154848,0.4087697530255861,2.2483477093444548e-07,sldsc_v175,175
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08303426403281201,2.655420776347551,0.3797412250201017,-2.0057578123114414e-08,sldsc_v175,175
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.023181608842900225,3.3246972950440257,0.5481721555354524,-3.058263244335761e-08,sldsc_v175,175
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08587117018097633,3.2294803614668655,0.3798627506960088,8.965926436942741e-08,sldsc_v175,175
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.034900824332292475,1.640837640241972,0.45025046835083127,-9.361873246727762e-08,sldsc_v175,175
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19764004813577546,2.0919831915829845,0.4376140903234878,7.542608897581735e-08,sldsc_v175,175
baseL2_0,1.0,0.9999999999999993,0.9999999999999993,,-2.031436358337832e-08,sldsc_v175,175
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.011160276532176798,-0.6147071669256658,0.4961934352663967,-1.5526768291349567e-07,sldsc_v176,176
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.08227008150693389,1.040562934435371,0.4731724881861743,4.132087690197396e-08,sldsc_v176,176
Coding_UCSC.bedL2_0,0.015989750474149925,0.08429756261890549,5.117488889811789,0.4371244039605195,8.123607721404899e-08,sldsc_v176,176
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.1510995132717486,2.1729263942470807,0.4747188909188669,-5.471724344082754e-08,sldsc_v176,176
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.3118296196015982,12.125867760393385,0.08954780842104634,5.973745477908431e-07,sldsc_v176,176
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.7102240763389788,2.143679654952446,0.05572854043741815,3.8660262545977884e-08,sldsc_v176,176
DGF_ENCODE.bedL2_0,0.14043687146115932,0.3075890975709629,2.261102198569826,0.40016116188501377,7.878818684514404e-08,sldsc_v176,176
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.6465741755960108,1.1831093602703096,0.34681270121471114,-3.0060740985292206e-08,sldsc_v176,176
DHS_Trynka.bedL2_0,0.1687533989060883,0.32197008759562806,1.9311670312369444,0.5354083525180184,-4.403339669088984e-08,sldsc_v176,176
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.7398810344999037,1.4828700474664613,0.3238592153757352,4.126732060241972e-08,sldsc_v176,176
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.1848153718988067,1.6031029484439023,0.6407935625911313,-1.446322838992279e-07,sldsc_v176,176
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.007264356941429978,-1.4656896847874394,0.4255164717524046,-2.9283934698011535e-07,sldsc_v176,176
Enhancer_Andersson.extend.500.bedL2_0,0.02043514507041183,0.019324489092316856,0.8714557606683763,0.4576565014040712,-1.0666282404793924e-08,sldsc_v176,176
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.04562233892733106,1.1388410644866833,0.5379313689811095,-9.221841765680424e-08,sldsc_v176,176
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.12002377122771063,1.2809038055931536,0.5156097739450913,-2.9390415772133758e-08,sldsc_v176,176
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.3057113240099782,3.456799368376419,0.3913366795679691,1.6027065827701114e-07,sldsc_v176,176
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.5650499931612463,1.9781159349683044,0.26630132723379657,9.208553550165672e-09,sldsc_v176,176
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5447686923446665,1.3383380369933515,0.2502309114066065,8.894710759289684e-09,sldsc_v176,176
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.5741822260185816,1.3176153514381908,0.3312797683318088,-1.3987862218604311e-08,sldsc_v176,176
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.43338203051858915,1.5499767155777497,0.3753440846769049,-3.8363329372588796e-08,sldsc_v176,176
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.5513852346447216,1.586357366640961,0.30967719644104336,5.717968438852356e-08,sldsc_v176,176
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6542565550570957,1.5077503242618078,0.2802061936206565,-9.145728762436743e-09,sldsc_v176,176
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.7986941065713655,1.29262594112612,0.28655145069429544,-2.9631094704317445e-09,sldsc_v176,176
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.42618428159997196,2.4205731650347295,0.37327014331377417,5.010282559336194e-08,sldsc_v176,176
H3K4me3_Trynka.bedL2_0,0.14331090973753036,0.3652966454564742,2.516048135421084,0.3819543627988184,3.256956913956975e-08,sldsc_v176,176
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.40661851163448043,1.5176930908147397,0.4108762789729669,-3.9227697369186065e-08,sldsc_v176,176
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.18466447458500204,4.646095644297046,0.40338249964891726,1.1172428660680116e-07,sldsc_v176,176
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.32093813856669673,2.3909177220651663,0.29149986713904613,-4.6823772777505826e-08,sldsc_v176,176
H3K9ac_Trynka.extend.500.bedL2_0,0.2489194845425615,0.4566524219463844,1.8262943758992927,0.24933190729968369,1.707823378733762e-08,sldsc_v176,176
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.22175117246045736,5.406687637936778,0.2667481249016036,2.203409520231062e-07,sldsc_v176,176
Intron_UCSC.bedL2_0,0.3947879394954932,0.524151501438551,1.3307650486204485,0.22939167092232482,3.2547010983309495e-07,sldsc_v176,176
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5566944468212193,1.3742578974766373,0.1348283715021722,-3.0360377337056624e-07,sldsc_v176,176
L2_1,0.12628913199348435,0.14627371459995717,1.1709791426100242,0.3961535843241974,1.4165729062263867e-09,sldsc_v176,176
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03514736001320449,3.656879011361474,0.5532186793513088,1.0843322796498155e-07,sldsc_v176,176
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.05828818719823258,1.7501836404188438,0.4262201491552596,-5.265333884440718e-08,sldsc_v176,176
Promoter_UCSC.bedL2_0,0.03504136610394334,0.043610977199230475,1.75319010060063,0.43613063325033186,-1.3000905328305516e-07,sldsc_v176,176
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07616513177907451,1.9410355369486638,0.42553713336843907,8.533958877139968e-08,sldsc_v176,176
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.4025570626451796,0.863717955390683,0.447848988822138,2.616849926979547e-08,sldsc_v176,176
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5742975622819387,0.8231211061359935,0.35123862319488575,-8.33239244943908e-10,sldsc_v176,176
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24719863497966904,1.3471519906502918,0.343053160844479,-6.137325268695838e-08,sldsc_v176,176
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.2550193121235158,1.3617190304086488,0.31487155356459195,4.5334260245248964e-08,sldsc_v176,176
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.283712206806575,2.060390766270221,0.40932028661424275,4.318471097679026e-08,sldsc_v176,176
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.4420903100048367,1.2657832949388472,0.5714915796116361,-2.8457727508196046e-08,sldsc_v176,176
TSS_Hoffman.bedL2_0,0.020324686667066955,0.09828960236847864,5.14058733983763,0.4746113779914784,1.0423345663571565e-07,sldsc_v176,176
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11660706267693147,3.563407885779743,0.3511800086650351,4.1471897780181884e-08,sldsc_v176,176
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.38254411761053125,1.0488111208293736,0.5258620486931768,1.0747389072899487e-08,sldsc_v176,176
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7870892730822207,1.0255869656512309,0.48111913314361116,1.5411762085842345e-08,sldsc_v176,176
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.062319566179676995,5.164577803488168,0.4173612671564989,2.3104793367443512e-07,sldsc_v176,176
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08243234588257504,2.6207882055738163,0.3946360049128989,-2.330382312629971e-08,sldsc_v176,176
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.022809621293577623,3.288769103953524,0.5482179136330086,-2.5513126367459167e-08,sldsc_v176,176
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08413831886176239,3.154820648258713,0.3793275781839096,8.256611373169453e-08,sldsc_v176,176
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.03448678189718234,1.603859084548616,0.45062160226342596,-9.467788567138667e-08,sldsc_v176,176
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19430381176293895,2.056635946147834,0.45225462121031756,7.250329379596397e-08,sldsc_v176,176
baseL2_0,1.0,1.0000000000000002,1.0000000000000002,,-1.9931328406664356e-08,sldsc_v176,176
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.011839896392353794,-0.6092782709794569,0.49516396824171205,-1.5263863892973532e-07,sldsc_v406,406
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.07899440654619996,1.0054607648220362,0.48968988465371593,4.071021641283584e-08,sldsc_v406,406
Coding_UCSC.bedL2_0,0.015989750474149925,0.08425522207745255,5.189070855235548,0.4477155463829296,8.39224238920856e-08,sldsc_v406,406
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.1519060206398893,2.198587703100744,0.47772606051976507,-5.575291348928612e-08,sldsc_v406,406
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.30967275605724487,12.052018217955839,0.08251072549693429,5.933742347371162e-07,sldsc_v406,406
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.7109940479241098,2.1472351734405186,0.04888041631844655,3.9869591064971336e-08,sldsc_v406,406
DGF_ENCODE.bedL2_0,0.14043687146115932,0.30327964103396554,2.2370121759937516,0.3932149047166307,7.838250650003476e-08,sldsc_v406,406
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.6369315421628706,1.1660379576811424,0.3457067017966477,-3.283537836354849e-08,sldsc_v406,406
DHS_Trynka.bedL2_0,0.1687533989060883,0.3194359270074727,1.9164498571307427,0.5301797330566574,-4.229057978404e-08,sldsc_v406,406
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.7354534025106001,1.4741701923992414,0.3180163000591482,4.087823666749773e-08,sldsc_v406,406
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.18408911897121188,1.5987585726951947,0.6419021984751423,-1.4339785601083795e-07,sldsc_v406,406
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.007732971630331014,-1.577175234148279,0.41218608954030994,-2.9413352668774965e-07,sldsc_v406,406
Enhancer_Andersson.extend.500.bedL2_0,0.02043514507041183,0.018206611872516924,0.8048704941174517,0.47054281217440846,-1.3274757578771571e-08,sldsc_v406,406
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.04187871851537922,1.0699749559900986,0.5230866069402851,-9.800022977559677e-08,sldsc_v406,406
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.1185121222767533,1.2733872261506534,0.5225049045619913,-2.6438308829454767e-08,sldsc_v406,406
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.3023408177370751,3.4175211065544673,0.3881854871437975,1.579747901978566e-07,sldsc_v406,406
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.5597246593662034,1.9592647919113653,0.27424040379935477,9.011549397634302e-09,sldsc_v406,406
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5420779293591705,1.3331913796900372,0.2513259718359893,8.49311986093506e-09,sldsc_v406,406
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.5715646110331579,1.31206389381939,0.33535127459122027,-1.517773388937108e-08,sldsc_v406,406
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.4365332744846885,1.5621558268415903,0.37068745264649594,-3.50399827395431e-08,sldsc_v406,406
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.553314371681423,1.5930445562194806,0.30195327646866105,5.7756247791760613e-08,sldsc_v406,406
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6539940416630973,1.5080452335006909,0.26909686019690765,-8.614047070899222e-09,sldsc_v406,406
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.7990283885049174,1.293639086424942,0.2824822781298437,-2.24500677734954e-09,sldsc_v406,406
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.4241015034242302,2.4127450162004114,0.39369300117803624,5.070853227635077e-08,sldsc_v406,406
H3K4me3_Trynka.bedL2_0,0.14331090973753033,0.36055574583161715,2.490697140052596,0.38404739206724314,3.236104351753221e-08,sldsc_v406,406
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.4009807762495065,1.50425643694546,0.4241998828052626,-3.95344853374303e-08,sldsc_v406,406
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.18106750777134392,4.603188677205086,0.4066266532669347,1.0963980162881549e-07,sldsc_v406,406
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.31489982061289035,2.3575857623521475,0.30095927081375146,-5.0652614410952195e-08,sldsc_v406,406
H3K9ac_Trynka.extend.500.bedL2_0,0.2489194845425615,0.45241884949698613,1.815911633078172,0.2636265153980111,1.686311745034191e-08,sldsc_v406,406
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.21958367507586918,5.390140172394698,0.2734527342407675,2.2218208370888686e-07,sldsc_v406,406
Intron_UCSC.bedL2_0,0.3947879394954932,0.5218412144073961,1.3246498811308227,0.23286416349177508,3.171868820192443e-07,sldsc_v406,406
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5555951647582141,1.3715558115689137,0.13987491816124137,-2.969749840047638e-07,sldsc_v406,406
L2_1,0.14592074688350934,0.1900944815936459,1.2778685482964784,0.3501963297322218,7.393660064482772e-09,sldsc_v406,406
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03531362176479124,3.660211943653852,0.554743242274219,1.0914475179945391e-07,sldsc_v406,406
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.05792659745073659,1.7349692445372726,0.4232431817488143,-5.1894486309119967e-08,sldsc_v406,406
Promoter_UCSC.bedL2_0,0.03504136610394334,0.043613629064002096,1.771113691259291,0.43689355969497967,-1.2595154323485762e-07,sldsc_v406,406
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07489450919530194,1.9422788628375465,0.4140632808257136,8.172579528758723e-08,sldsc_v406,406
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.3998088734722043,0.8608909080864577,0.44454531303777123,2.7200673102214508e-08,sldsc_v406,406
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5759948677115467,0.8260778570444931,0.36252290208097854,1.304125569761635e-10,sldsc_v406,406
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24634446711060679,1.3442233529275607,0.34881176459882346,-5.776774831698753e-08,sldsc_v406,406
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.25416134377517746,1.3583105306305365,0.3093549409947648,4.165915521966376e-08,sldsc_v406,406
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.2796531389945775,2.0394339522326126,0.4078231335780481,4.287636465863206e-08,sldsc_v406,406
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.4373917208038016,1.2561019581022543,0.5660621287541651,-2.937452796183773e-08,sldsc_v406,406
TSS_Hoffman.bedL2_0,0.020324686667066955,0.09704404590111819,5.106055507754623,0.4707915297037605,1.065779561522889e-07,sldsc_v406,406
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11535251821182158,3.5188921362945194,0.3508310602902535,3.793977153213456e-08,sldsc_v406,406
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.3899286595497809,1.0712919708815667,0.5455236135584333,1.5406968062576213e-08,sldsc_v406,406
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7834064814797208,1.0212802814772317,0.48681683441925167,1.1524659526523031e-08,sldsc_v406,406
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.06163717020958177,5.130189516873225,0.418416958898936,2.216695850292512e-07,sldsc_v406,406
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08264532609402479,2.6378741872616476,0.3818933996934991,-2.1280646713199257e-08,sldsc_v406,406
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.024072676719853393,3.5236095241273855,0.5338911868484968,-1.8178307581254097e-08,sldsc_v406,406
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08652171986839553,3.2526426011763836,0.37451874292135334,8.748834313412341e-08,sldsc_v406,406
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.03433383256531874,1.6301201483378984,0.45528064819511355,-9.340889960554746e-08,sldsc_v406,406
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19638655612324962,2.078995811544457,0.4449242244542642,7.563609644970139e-08,sldsc_v406,406
baseL2_0,1.0,1.0000000000000004,1.0000000000000004,,-1.905715981683219e-08,sldsc_v406,406
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.011390192837284303,-0.5813574541861826,0.49634942270964816,-1.4916896020412133e-07,sldsc_v407,407
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.08142979726837496,1.0423187867644588,0.4847953180164066,4.143022161353577e-08,sldsc_v407,407
Coding_UCSC.bedL2_0,0.015989750474149925,0.08209393086740142,5.052012026421388,0.4534426425945016,8.260712781416973e-08,sldsc_v407,407
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.142560901863491,2.1056059376325793,0.4928893124814401,-5.637189251745087e-08,sldsc_v407,407
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.3058473446976758,11.905735162015668,0.08532642143629152,5.868723296895145e-07,sldsc_v407,407
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.6997345090727658,2.1112450293295475,0.053785966150131224,3.697408809672699e-08,sldsc_v407,407
DGF_ENCODE.bedL2_0,0.14043687146115932,0.2953811742907487,2.189480467766006,0.39816232211624575,7.511256442764699e-08,sldsc_v407,407
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.6394765654641589,1.1705471676660437,0.3581749250705741,-3.192531327217251e-08,sldsc_v407,407
DHS_Trynka.bedL2_0,0.1687533989060883,0.31730600790117475,1.8974730792407968,0.5461837347947692,-3.9066954298011007e-08,sldsc_v407,407
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.7379033372266867,1.4783046114263818,0.3034510033232964,4.073879104959755e-08,sldsc_v407,407
